Strategy,Sharpe Ratio,Sortino Ratio,Ann. Return,Ann. Vol,Max Drawdown,Pct Positive
Naive_LongShort,0.7609437309682427,1.047489399361027,14.96924341429769,19.67194525047269,48.81056863377481,60.88709677419355
Ridge_LongShort,0.6702190228552234,0.804891577012346,14.975436293437735,22.344093173661882,51.883526971224114,62.903225806451616
MVO_LongShort,0.6663036589195619,0.8504273740847281,13.458560375311801,20.198839065562684,55.42634924475421,62.5
