Strategy,Sharpe Ratio,Sortino Ratio,Ann. Return,Ann. Vol,Max Drawdown,Pct Positive
Naive_LongOnly,0.6859939571386223,0.9145613584362182,12.443663391792027,18.139610797296676,53.249747389051485,61.693548387096776
MVO_LongOnly,0.5888439993680117,0.7129056569517765,10.539572702337056,17.898751984649337,58.78693232833388,62.096774193548384
Ridge_LongOnly,0.42324255903124036,0.5080547948647925,8.382231115359193,19.80479263367388,47.190148988247884,60.88709677419355
EqualWeight,0.3687687838600251,0.4522338361897325,5.510953627362615,14.944197742763462,54.95023126567623,60.483870967741936
