Strategy,Sharpe Ratio,Sortino Ratio,Ann. Return,Ann. Vol,Max Drawdown,Pct Positive
Naive_LongShort,0.6535539308869042,1.0180422917087002,14.076932107404605,21.539052007998063,44.97602177112322,58.064516129032256
Ridge_LongShort,0.5733467696950711,0.9442591681680076,12.815845155931466,22.352694448330883,47.55489196177561,56.854838709677416
MVO_LongShort,0.3559557482419744,0.479693108686473,8.492291120309057,23.857715916238273,65.26715217457799,57.66129032258065
