Strategy,Sharpe Ratio,Sortino Ratio,Ann. Return,Ann. Vol,Max Drawdown,Pct Positive
Naive_LongShort,0.6535539308869042,1.0180422917087002,14.076932107404605,21.539052007998063,44.97602177112322,58.064516129032256
Ridge_LongShort,0.5733467696950711,0.9442591681680076,12.815845155931466,22.352694448330883,47.55489196177561,56.854838709677416
Naive_LongOnly,0.5178910653446274,0.7562111981239381,10.14538730032159,19.589809477733326,47.16791240146405,59.274193548387096
MVO_LongOnly,0.47571882569550333,0.6691814907790284,10.348603496395706,21.75361355789524,60.928911060653746,57.66129032258065
Ridge_LongOnly,0.44142394607060753,0.6355429022573561,9.357705680494744,21.198908133085155,54.17791791022294,60.483870967741936
MVO_LongShort,0.3559557482419744,0.479693108686473,8.492291120309057,23.857715916238273,65.26715217457799,57.66129032258065
EqualWeight,0.30899947485233087,0.3996437458391645,5.945901853166862,19.24243352196108,61.03708567650818,57.66129032258065
